lead_id,business_name,yelp_id,city,state,category,address,phone,website,yelp_rating,review_count,price_tier,is_claimed,hours_available,latitude,longitude,source,sourced_at
27a776c335,Bain Michael MD,Hfl3_MHmbJposiutbnDO2w,Atlanta,GA,nailsalons,"550 Pharr Rd NE, Atlanta, GA, 30305",+14042618291,https://www.yelp.com/biz/bain-michael-md-atlanta?adjust_creative=5d0WN3-0MJTogXUsavz_Qg&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=5d0WN3-0MJTogXUsavz_Qg,1.0,1,,False,no,33.837429,-84.3700638,yelp_fusion,2026-05-08T22:32:20.363434
1a4dacca30,Davis & Associates,8qank6bYFNm_rcPi-jJP5g,Atlanta,GA,nailsalons,"320 Alberta Ter NE, Atlanta, GA, 30305",+14042610309,https://www.yelp.com/biz/davis-and-associates-atlanta?adjust_creative=5d0WN3-0MJTogXUsavz_Qg&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=5d0WN3-0MJTogXUsavz_Qg,5.0,1,,False,no,33.8472328186035,-84.3783950805664,yelp_fusion,2026-05-08T22:32:20.363447
0f27af9237,Level Above Paving Group,XZmuKiG9_QXdefqiZI83RQ,Atlanta,GA,nailsalons,"Atlanta, GA, 30303",+14706167600,https://www.yelp.com/biz/level-above-paving-group-atlanta?adjust_creative=5d0WN3-0MJTogXUsavz_Qg&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=5d0WN3-0MJTogXUsavz_Qg,5.0,1,,False,no,33.753186,-84.389971,yelp_fusion,2026-05-08T22:32:20.363461
baa7712ecd,Urban Betty 38th,rLJp8JAWaE4Jx04hdJzEhQ,Austin,TX,hair,"1206 W 38th St, Austin, TX, 78705",+15123717663,https://www.yelp.com/biz/urban-betty-38th-austin?adjust_creative=5d0WN3-0MJTogXUsavz_Qg&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=5d0WN3-0MJTogXUsavz_Qg,4.3,938,2,False,no,30.306996,-97.744861,yelp_fusion,2026-05-08T22:32:21.395773
1b5b3a7a97,Red Stella Hair Salon,yZ9IqVdZ0KWdri8u0AlIog,Austin,TX,hair,"5117 N Lamar Blvd, Austin, TX, 78751",+15124336762,https://www.yelp.com/biz/red-stella-hair-salon-austin-10?adjust_creative=5d0WN3-0MJTogXUsavz_Qg&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=5d0WN3-0MJTogXUsavz_Qg,4.5,544,2,False,no,30.31940617040533,-97.7302529278366,yelp_fusion,2026-05-08T22:32:21.395828
d82a9aa274,Method Hair,mbhZ8flmAm2AqLkPvcmQcw,Austin,TX,hair,"1800 E 4th St, Austin, TX, 78702",+15124690044,https://www.yelp.com/biz/method-hair-austin?adjust_creative=5d0WN3-0MJTogXUsavz_Qg&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=5d0WN3-0MJTogXUsavz_Qg,4.7,477,2,False,no,30.2602,-97.72397,yelp_fusion,2026-05-08T22:32:21.395840
d67d9be65f,Bella Salon,IOSu-YOQXj55jvkFtaNKMw,Austin,TX,hair,"1221 W 6th St, Austin, TX, 78703",+15124745999,https://www.yelp.com/biz/bella-salon-austin-2?adjust_creative=5d0WN3-0MJTogXUsavz_Qg&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=5d0WN3-0MJTogXUsavz_Qg,4.5,461,2,False,no,30.273338,-97.759478,yelp_fusion,2026-05-08T22:32:21.395852
7903d546fd,Path Salon,v5rYYPvji_uMzrHU8-5nWw,Austin,TX,hair,"6101 Balcones Dr, Austin, TX, 78731",+15124477284,https://www.yelp.com/biz/path-salon-austin-4?adjust_creative=5d0WN3-0MJTogXUsavz_Qg&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=5d0WN3-0MJTogXUsavz_Qg,4.6,354,2,False,no,30.34337067825274,-97.75303925659676,yelp_fusion,2026-05-08T22:32:21.395865
1bfaa3f4e9,Black Orchid Salon,OsVI7hYQndjFqe7N_VhG_w,Austin,TX,hair,"3801 S Congress Ave, Austin, TX, 78704",+15123261010,https://www.yelp.com/biz/black-orchid-salon-austin?adjust_creative=5d0WN3-0MJTogXUsavz_Qg&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=5d0WN3-0MJTogXUsavz_Qg,4.8,321,2,False,no,30.2257954735755,-97.7620221777668,yelp_fusion,2026-05-08T22:32:21.395879
95b71efd13,Spoleti Salon,BJj-9UbypTpO0RtrjlSUQA,Austin,TX,hair,"6501 S Congress Ave, Austin, TX, 78745",+15127394814,https://www.yelp.com/biz/spoleti-salon-austin?adjust_creative=5d0WN3-0MJTogXUsavz_Qg&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=5d0WN3-0MJTogXUsavz_Qg,4.7,311,4,False,no,30.1953834196809,-97.77734574461222,yelp_fusion,2026-05-08T22:32:21.395891
c58b441499,Love + Roots,NIvrcYX1aPTUc15KwZw1PQ,Austin,TX,hair,"1317 Rosewood Ave, Austin, TX, 78702",+15127515812,https://www.yelp.com/biz/love-roots-austin-2?adjust_creative=5d0WN3-0MJTogXUsavz_Qg&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=5d0WN3-0MJTogXUsavz_Qg,4.5,310,2,False,no,30.268553678423153,-97.7248895637794,yelp_fusion,2026-05-08T22:32:21.395926
1cba807986,Dolce Salon,tQ398FOTHO1C2Y6fX7oNpA,Austin,TX,hair,"3201 Bee Caves Rd, Austin, TX, 78746",+15124741174,https://www.yelp.com/biz/dolce-salon-austin-2?adjust_creative=5d0WN3-0MJTogXUsavz_Qg&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=5d0WN3-0MJTogXUsavz_Qg,4.7,309,2,False,no,30.27214324439563,-97.80067503809808,yelp_fusion,2026-05-08T22:32:21.395938
4443cfdc10,CNN Hair Team Salon,MR5HZGCBwfuJn-Aw9lFTWg,Austin,TX,hair,"7020 Easy Wind Dr, Austin, TX, 78752",+15123000972,https://www.yelp.com/biz/cnn-hair-team-salon-austin-4?adjust_creative=5d0WN3-0MJTogXUsavz_Qg&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=5d0WN3-0MJTogXUsavz_Qg,4.6,299,2,False,no,30.338515,-97.718774,yelp_fusion,2026-05-08T22:32:21.395951
1fea94a400,milk + honey | 2nd Street District,qnx4S9pP5G8Ebs1-XySFBA,Austin,TX,skincare,"100A Guadalupe St, Austin, TX, 78701",+15122361115,https://www.yelp.com/biz/milk-honey-2nd-street-district-austin?adjust_creative=5d0WN3-0MJTogXUsavz_Qg&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=5d0WN3-0MJTogXUsavz_Qg,3.9,704,3,False,no,30.264646,-97.748228,yelp_fusion,2026-05-08T22:32:22.366648
1e98ac5b79,Viva Day Spa + Med Spa,vS6_3-vp3vxYcxSTir9GYw,Austin,TX,skincare,"215 S Lamar Blvd, Austin, TX, 78704",+15123002256,https://www.yelp.com/biz/viva-day-spa-med-spa-austin-16?adjust_creative=5d0WN3-0MJTogXUsavz_Qg&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=5d0WN3-0MJTogXUsavz_Qg,4.5,604,3,False,no,30.26366170396822,-97.75712237419664,yelp_fusion,2026-05-08T22:32:22.366709
ab5af2d4d3,Ann Webb Skin Clinic,LqG3wq9cJGAnJ5bU4eqChw,Austin,TX,skincare,"11701 Jollyville Rd, Austin, TX, 78759",+15127950145,https://www.yelp.com/biz/ann-webb-skin-clinic-austin-2?adjust_creative=5d0WN3-0MJTogXUsavz_Qg&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=5d0WN3-0MJTogXUsavz_Qg,4.6,575,2,False,no,30.419685,-97.7519,yelp_fusion,2026-05-08T22:32:22.366725
7bcc3d7cc1,Spa Sway,eHlDVGJ4jBF8p2OKhKe57w,Austin,TX,skincare,"11011 Domain Dr, Austin, TX, 78758",+15128730999,https://www.yelp.com/biz/spa-sway-austin?adjust_creative=5d0WN3-0MJTogXUsavz_Qg&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=5d0WN3-0MJTogXUsavz_Qg,4.6,565,2,False,no,30.39685,-97.72611,yelp_fusion,2026-05-08T22:32:22.366738
21b9f86e47,Viva Day Spa + Med Spa | Domain Northside,_CgzF7S6cFAH05eStZBmtw,Austin,TX,skincare,"11601 Rock Rose Ave, Austin, TX, 78758",+15123002256,https://www.yelp.com/biz/viva-day-spa-med-spa-domain-northside-austin-6?adjust_creative=5d0WN3-0MJTogXUsavz_Qg&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=5d0WN3-0MJTogXUsavz_Qg,4.6,464,2,False,no,30.401687176809883,-97.7222771274226,yelp_fusion,2026-05-08T22:32:22.366752
baf8b0903d,Glow Spa & Wax House,vTxcvRWmAjm-K_c4FpX96Q,Austin,TX,skincare,"7739 Northcross Dr, Austin, TX, 78757",+15128401080,https://www.yelp.com/biz/glow-spa-and-wax-house-austin?adjust_creative=5d0WN3-0MJTogXUsavz_Qg&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=5d0WN3-0MJTogXUsavz_Qg,4.8,253,2,False,no,30.356029,-97.736157,yelp_fusion,2026-05-08T22:32:22.366788
132e705200,Beautiful Me,2cTSBoWBF1M0c0q7ndaVNw,Austin,TX,skincare,"2605 Jones Rd, Austin, TX, 78745",+15126991758,https://www.yelp.com/biz/beautiful-me-austin-2?adjust_creative=5d0WN3-0MJTogXUsavz_Qg&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=5d0WN3-0MJTogXUsavz_Qg,4.9,243,2,False,no,30.2244550499148,-97.80195279325272,yelp_fusion,2026-05-08T22:32:22.366810
07ceed2da8,Face to Face Spa,Buv5lKbM3od5k74e31IeCg,Austin,TX,skincare,"5701 W Slaughter Ln B140, Austin, TX, 78749",+15123826617,https://www.yelp.com/biz/face-to-face-spa-austin-27?adjust_creative=5d0WN3-0MJTogXUsavz_Qg&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=5d0WN3-0MJTogXUsavz_Qg,4.8,219,2,False,no,30.2006649765817,-97.8693007631946,yelp_fusion,2026-05-08T22:32:22.366828
2eaabf89d0,Blush Waxing & Skincare by Angie Chase,GzMPTdGR-oS8Okhk2njvMw,Austin,TX,skincare,"1402 Alegria Rd, Austin, TX, 78757",+15126986769,https://www.yelp.com/biz/blush-waxing-and-skincare-by-angie-chase-austin?adjust_creative=5d0WN3-0MJTogXUsavz_Qg&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=5d0WN3-0MJTogXUsavz_Qg,5.0,168,2,False,no,30.334664464708467,-97.7306585,yelp_fusion,2026-05-08T22:32:22.366839
0dc4319be1,Mantis Massage,GW1DtO4sxgPaJd1VxBbHsw,Austin,TX,massage,"3823 Airport Blvd, Austin, TX, 78722",+15125405827,https://www.yelp.com/biz/mantis-massage-austin?adjust_creative=5d0WN3-0MJTogXUsavz_Qg&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=5d0WN3-0MJTogXUsavz_Qg,4.9,493,2,False,no,30.288623659772203,-97.70658145999612,yelp_fusion,2026-05-08T22:32:23.222620
238f2f3cff,Zen Blend Mind + Body Spa,EjaFM0LEFWhl092qShjvqQ,Austin,TX,massage,"1309 West Slaughter Ln, Austin, TX, 78748",+15125543626,https://www.yelp.com/biz/zen-blend-mind-body-spa-austin?adjust_creative=5d0WN3-0MJTogXUsavz_Qg&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=5d0WN3-0MJTogXUsavz_Qg,5.0,343,2,False,no,30.173438,-97.81636,yelp_fusion,2026-05-08T22:32:23.222652
c302bde635,Spa Reveil,0-GMrR9o3imO59-X4FB0cQ,Austin,TX,massage,"11410 Century Oaks Ter, Austin, TX, 78758",+15123397000,https://www.yelp.com/biz/spa-reveil-austin?adjust_creative=5d0WN3-0MJTogXUsavz_Qg&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=5d0WN3-0MJTogXUsavz_Qg,3.8,214,3,False,no,30.401180465502016,-97.72703668242018,yelp_fusion,2026-05-08T22:32:23.222669
1a6451906b,Beijing Foot Spa,Jj9_BYt6Iiol_bqDT1jW4w,Austin,TX,massage,"7301 Burnet Rd, Austin, TX, 78757",+15124199870,https://www.yelp.com/biz/beijing-foot-spa-austin?adjust_creative=5d0WN3-0MJTogXUsavz_Qg&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=5d0WN3-0MJTogXUsavz_Qg,4.1,206,1,False,no,30.348111,-97.73427030674593,yelp_fusion,2026-05-08T22:32:23.222677
f4aafca786,Austin Ashiatsu,v_OZznSQ_F9SByOy5hE65g,Austin,TX,massage,"1601 E 5th St, Austin, TX, 78702",+15126280333,https://www.yelp.com/biz/austin-ashiatsu-austin?adjust_creative=5d0WN3-0MJTogXUsavz_Qg&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=5d0WN3-0MJTogXUsavz_Qg,5.0,176,2,False,no,30.261914,-97.726667,yelp_fusion,2026-05-08T22:32:23.222692
2d58eb56b1,AUSTINDEEP,19bjrFHV6ZqCLJZVtMGt5g,Austin,TX,massage,"2300 Lake Austin Blvd, Austin, TX, 78703",+15124765226,https://www.yelp.com/biz/austindeep-austin-2?adjust_creative=5d0WN3-0MJTogXUsavz_Qg&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=5d0WN3-0MJTogXUsavz_Qg,4.7,176,2,False,no,30.27781,-97.77144,yelp_fusion,2026-05-08T22:32:23.222700
0ae70146e3,Wellness Foot Spa,X2n4RBqO8FU-T_JI-fVRew,Austin,TX,massage,"2110 W Slaughter Ln, Austin, TX, 78748",+15129561889,https://www.yelp.com/biz/wellness-foot-spa-austin-5?adjust_creative=5d0WN3-0MJTogXUsavz_Qg&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=5d0WN3-0MJTogXUsavz_Qg,4.8,173,,False,no,30.175346,-97.826804,yelp_fusion,2026-05-08T22:32:23.222708
4dc5fbb1ac,Relax Day Spa,hXUhJ86GVaFCHha6iRDN9A,Austin,TX,massage,"4006 S Lamar Blvd, Austin, TX, 78704",+15124620889,https://www.yelp.com/biz/relax-day-spa-austin?adjust_creative=5d0WN3-0MJTogXUsavz_Qg&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=5d0WN3-0MJTogXUsavz_Qg,3.3,149,1,False,no,30.2363928,-97.7928108,yelp_fusion,2026-05-08T22:32:23.222716
7e95705b25,A-Tex Pest Management,EPgrw_oNSuKbTadrZxhLAA,Austin,TX,nailsalons,"208 A Commerce Blvd, Austin, TX, 78664",+15127143383,https://www.yelp.com/biz/a-tex-pest-management-austin-11?adjust_creative=5d0WN3-0MJTogXUsavz_Qg&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=5d0WN3-0MJTogXUsavz_Qg,4.8,513,,False,no,30.5322717,-97.6859794,yelp_fusion,2026-05-08T22:32:24.156218
0e79780e15,ATX Junk-A-Haulics,Fih-fir7k8sKSM9LDl8E2g,Austin,TX,nailsalons,"2501 Gardenia Dr, Austin, TX, 78727",+15123503830,https://www.yelp.com/biz/atx-junk-a-haulics-austin-2?adjust_creative=5d0WN3-0MJTogXUsavz_Qg&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=5d0WN3-0MJTogXUsavz_Qg,5.0,342,,False,no,30.4345191,-97.6912541829189,yelp_fusion,2026-05-08T22:32:24.156277
1e6ecf9ac9,Bullet Towing,WB7ad-okkE5A-IueznD4IQ,Austin,TX,nailsalons,"4402 Nixon Ln, Austin, TX, 78725",+15122066657,https://www.yelp.com/biz/bullet-towing-austin-2?adjust_creative=5d0WN3-0MJTogXUsavz_Qg&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=5d0WN3-0MJTogXUsavz_Qg,4.8,336,,False,no,30.273189,-97.650997,yelp_fusion,2026-05-08T22:32:24.156290
7b09a5391d,ATX Cell Repair,mhufMqEd_WxzeiFUqg4f3Q,Austin,TX,nailsalons,"austin, TX, 78759",+15126405959,https://www.yelp.com/biz/atx-cell-repair-austin?adjust_creative=5d0WN3-0MJTogXUsavz_Qg&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=5d0WN3-0MJTogXUsavz_Qg,4.8,164,,False,no,30.401356,-97.7525352,yelp_fusion,2026-05-08T22:32:24.156302
cd7eef2e03,Absolute Fence & Gate,s4A_hDK35UKiWJ5lI4P-sw,Austin,TX,nailsalons,"551 S Ih 35, Round Rock, TX, 78664",+15125025101,https://www.yelp.com/biz/absolute-fence-and-gate-round-rock-2?adjust_creative=5d0WN3-0MJTogXUsavz_Qg&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=5d0WN3-0MJTogXUsavz_Qg,4.9,155,,False,no,30.504565096951776,-97.68307273322634,yelp_fusion,2026-05-08T22:32:24.156315
e39bda6796,Total Lawn and Sprinkler,pFsaEj_0ilXVQ5nlehPkKg,Austin,TX,nailsalons,"823 Congress Ave, Austin, TX, 78767",+15122844414,https://www.yelp.com/biz/total-lawn-and-sprinkler-austin-4?adjust_creative=5d0WN3-0MJTogXUsavz_Qg&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=5d0WN3-0MJTogXUsavz_Qg,4.4,127,,False,no,30.2703500947283,-97.74176898599258,yelp_fusion,2026-05-08T22:32:24.156326
ab3e1d7973,Nova Body Shop,BxG25VgIo1RCj6SCG4wFXg,Austin,TX,nailsalons,"8415 N Lamar Blvd, Austin, TX, 78753",+15128377723,https://www.yelp.com/biz/nova-body-shop-austin?adjust_creative=5d0WN3-0MJTogXUsavz_Qg&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=5d0WN3-0MJTogXUsavz_Qg,4.8,112,,False,no,30.353044197069913,-97.70525449212144,yelp_fusion,2026-05-08T22:32:24.156338
eb515485b8,Timbercreek Floors,WRXZ-g2zYY8OePv42OeSRQ,Austin,TX,nailsalons,"228 Retama Tree Trce, West Lake Hills, TX, 78746",+15125928140,https://www.yelp.com/biz/timbercreek-floors-west-lake-hills?adjust_creative=5d0WN3-0MJTogXUsavz_Qg&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=5d0WN3-0MJTogXUsavz_Qg,4.9,91,,False,no,30.291905071793515,-97.82741543264902,yelp_fusion,2026-05-08T22:32:24.156349
3cf4ea0b25,MacDoctors,-VYe3DZ_LDVjwygAWzEC0g,Austin,TX,nailsalons,"2025 Guadalupe St, Austin, TX, 78705",+13107339066,https://www.yelp.com/biz/macdoctors-austin?adjust_creative=5d0WN3-0MJTogXUsavz_Qg&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=5d0WN3-0MJTogXUsavz_Qg,4.7,91,,False,no,30.283337397602963,-97.7413436,yelp_fusion,2026-05-08T22:32:24.156361
3e40b5bb16,Bill Sprauer Roofing,5rU6c2FGHNsXu7rbiWN-hw,Austin,TX,nailsalons,"11116 Middle Fiskville Rd, Austin, TX, 78753",+17377036290,https://www.yelp.com/biz/bill-sprauer-roofing-austin-3?adjust_creative=5d0WN3-0MJTogXUsavz_Qg&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=5d0WN3-0MJTogXUsavz_Qg,4.9,81,,False,no,30.375899,-97.678163,yelp_fusion,2026-05-08T22:32:24.156373
